HLE,HLN,HLZ
-0.027291,0.014136,-0.044306
-0.024265,0.01558,-0.051574
-0.019984,0.015111,-0.055734
-0.014881,0.012787,-0.056807
0.010357,-0.011712,-0.055183
0.016918,-0.014272,-0.051243
0.022461,-0.016836,-0.045255
0.026038,-0.0187,-0.037458
0.026894,-0.019149,-0.028163
0.024894,-0.017641,-0.017836
0.020739,-0.014084,0.011273
0.015684,0.010602,0.017316
0.011041,0.012784,0.020774
-0.013565,0.014655,0.022179
-0.017597,0.01599,0.022697
-0.020107,0.016562,0.02371
-0.020275,0.016147,0.026129
-0.017609,0.014481,0.029812
-0.012205,0.011316,0.033488
0.010575,-0.012042,0.035316
0.016345,-0.016615,0.033949
0.020032,-0.018919,0.029361
0.021521,-0.018689,0.02273
0.020922,-0.016234,0.015684
0.018531,-0.012371,-0.013085
0.014877,0.010645,-0.021384
0.010654,-0.01369,-0.030242
-0.014087,-0.016994,-0.038042
-0.019509,-0.018562,-0.042966
-0.024324,-0.018025,-0.043648
-0.027323,-0.01543,-0.039658
-0.027784,-0.011427,-0.031707
-0.025653,0.011601,-0.021504
-0.021402,0.015833,-0.011264
-0.015757,0.018242,0.01141
0.011014,0.018132,0.014853
0.013009,0.01531,0.017854
0.0159,0.010219,0.0189
0.020057,0.01298,0.016968
0.025048,0.01522,0.012261
0.029813,0.016363,0.012972
0.033141,0.016141,0.016782
0.034206,0.014445,0.018138
0.032913,0.011464,0.016454
0.029856,-0.011114,0.011908
0.025972,-0.010857,-0.012995
0.022047,0.010877,-0.017324
0.018377,0.010465,-0.020461
0.014794,-0.011018,-0.021928
0.010977,-0.013346,-0.021299
-0.011661,-0.014355,-0.018634
-0.014862,-0.014212,-0.014444
-0.017744,-0.01332,0.012399
-0.019318,-0.012166,0.020587
-0.018942,-0.011074,0.028784
-0.016741,0.011014,0.03463
-0.013411,0.013734,0.036438
-0.013332,0.016961,0.033789
-0.016093,0.019739,0.027715
-0.016756,0.021049,0.020418
-0.014869,0.020444,0.014462
-0.010934,0.01823,0.011711
0.013013,0.015208,0.012448
0.016578,0.012119,0.015191
0.018636,-0.011289,0.017554
0.018857,-0.013962,0.017444
0.017315,-0.015905,0.013802
0.014364,-0.017356,-0.012045
0.010657,-0.01854,-0.020724
-0.010262,-0.01955,-0.027479
-0.014061,-0.020326,-0.032167
-0.017698,-0.020671,-0.035207
-0.021324,-0.020277,-0.037062
-0.025211,-0.018787,-0.037831
-0.029404,-0.015916,-0.037269
-0.033529,-0.011636,-0.035023
-0.036891,0.011264,-0.030814
-0.038846,0.011584,-0.024639
-0.039124,0.010547,-0.017013
-0.037821,-0.011288,0.015353
-0.035248,-0.012461,0.022315
-0.031842,-0.012048,0.030104
-0.028079,-0.010477,0.037147
-0.024305,0.010562,0.041541
-0.020578,0.011257,0.042029
-0.01164,0.011573,0.011714
-0.012936,0.014704,0.014092
-0.013407,0.018475,0.017053
-0.013407,0.022647,0.020988
-0.013616,0.026809,0.0263
-0.014447,0.030488,0.033321
-0.0156,0.033254,0.042318
-0.016264,0.034751,0.053583
-0.01563,0.034728,0.06741
-0.013196,0.033117,0.083802
0.012895,0.030032,0.102163
0.016411,0.025648,0.121249
0.020285,0.020108,0.139289
0.025838,0.013627,0.154161
0.033461,-0.012951,0.163633
0.042214,-0.017797,0.165697
0.050097,-0.021855,0.158956
0.054874,-0.025767,0.142955
0.054988,-0.030284,0.118257
0.050133,-0.035808,0.086187
0.041417,-0.042097,0.048559
0.031045,-0.048287,-0.033991
0.02162,-0.053249,-0.073507
0.015185,-0.055973,-0.108498
0.012385,-0.055751,-0.137251
0.01225,-0.052307,-0.159031
0.012778,-0.045995,-0.174105
0.01227,-0.037807,-0.183503
0.010365,-0.028942,-0.188512
-0.016639,-0.020364,-0.190124
-0.028407,-0.01279,-0.188703
-0.039928,-0.01823,-0.183905
-0.047757,-0.028777,-0.174905
-0.049461,-0.038003,-0.160787
-0.045539,-0.042555,-0.141035
-0.039653,-0.039988,-0.116047
-0.037087,-0.029749,-0.087546
-0.041944,-0.013447,-0.058583
-0.054729,0.025474,-0.032944
-0.071796,0.04275,-0.014517
-0.08641,0.056399,-0.01384
-0.091047,0.065421,-0.036511
-0.080464,0.06882,-0.073541
-0.054721,0.065914,-0.118938
-0.020041,0.057086,-0.16229
0.014242,0.04438,-0.190914
0.040406,0.03141,-0.19311
0.0558,0.022197,-0.161253
0.06327,0.019397,-0.093859
0.067918,0.022649,0.122658
0.073029,0.02799,0.24923
0.078116,0.02918,0.370823
0.079544,0.0204,0.474025
0.073306,-0.0309,0.544359
0.058272,-0.062884,0.566941
0.038008,-0.087647,0.530064
0.019942,-0.098456,0.431863
0.011416,-0.093366,0.285631
0.015366,-0.07514,0.118701
0.02857,-0.049288,-0.035183
0.042832,-0.021368,-0.1483
0.048666,0.029474,-0.210224
0.039388,0.052294,-0.231702
0.013787,0.073632,-0.239649
-0.022994,0.091011,-0.263395
-0.060675,0.099798,-0.318612
-0.087298,0.095555,-0.39674
-0.09447,0.077468,-0.465706
-0.081181,0.050421,-0.485452
-0.05325,0.023515,-0.429171
-0.020138,0.012884,-0.29895
0.025139,0.026839,-0.128081
0.025408,0.034552,0.034439
-0.018232,0.028243,0.147348
-0.046098,-0.025229,0.196303
-0.064261,-0.058283,0.199694
-0.068129,-0.083559,0.195048
-0.059464,-0.095051,0.214854
-0.04348,-0.090869,0.263983
-0.025001,-0.072909,0.311593
0.010029,-0.045622,0.307106
0.022708,-0.014181,0.209926
0.030481,0.017495,0.018058
0.035077,0.047406,-0.219517
0.039007,0.073843,-0.418927
0.042396,0.093502,-0.497176
0.041909,0.101716,-0.41343
0.032607,0.094898,-0.194843
0.012121,0.074011,0.071953
-0.016222,0.046138,0.277339
-0.044233,0.021808,0.339587
-0.062347,0.010336,0.24314
-0.063634,0.015966,0.040571
-0.046875,0.03585,-0.174671
-0.017466,0.060535,-0.311617
0.014285,0.077033,-0.320857
0.037482,0.074347,-0.211513
0.045146,0.048947,-0.043596
0.03656,-0.038152,0.103235
0.017577,-0.073972,0.169022
0.032406,-0.095358,0.143041
0.062983,-0.105303,0.0684
0.080766,-0.110303,0.012652
0.076674,-0.114072,0.026609
0.05383,-0.114047,0.116882
0.023302,-0.103705,0.243265
-0.020766,-0.077571,0.344155
-0.02567,-0.035058,0.37098
-0.020154,0.018221,0.312045
-0.021759,0.072095,0.198543
-0.037522,0.115192,0.089313
-0.04555,0.138861,0.041917
-0.043944,0.14033,0.080752
-0.034335,0.123722,0.180089
-0.019359,0.098293,0.277369
0.014032,0.07375,0.306258
0.021654,0.055207,0.232518
0.018202,0.040732,0.072425
0.011826,0.022599,-0.120391
0.035909,-0.053014,-0.283895
0.06803,-0.108405,-0.373529
0.095693,-0.161256,-0.375793
0.108414,-0.19775,-0.305693
0.102472,-0.209635,-0.194862
0.082154,-0.197833,-0.076929
0.057138,-0.171454,0.024907
0.037301,-0.142323,0.104188
0.026944,-0.119021,0.169496
0.022472,-0.104142,0.233784
0.016483,-0.094675,0.301252
-0.012941,-0.084542,0.359835
-0.028619,-0.067677,0.384745
-0.037634,-0.040563,0.354588
-0.0409,0.036107,0.267221
-0.0443,0.070419,0.141601
-0.053449,0.090077,-0.127696
-0.068446,0.09184,-0.263966
-0.082551,0.080866,-0.418653
-0.086995,0.068751,-0.591407
-0.077744,0.065732,-0.757407
-0.059019,0.072585,-0.875854
-0.041307,0.078692,-0.911879
-0.033873,0.067754,-0.853699
-0.037667,0.029474,-0.71112
-0.044553,-0.031878,-0.50638
-0.042518,-0.099907,-0.269763
-0.024241,-0.155141,-0.03712
0.035842,-0.183889,0.157465
0.046277,-0.182187,0.293009
0.026996,-0.152985,0.371103
-0.018568,-0.101744,0.413627
-0.072374,-0.035162,0.443189
-0.109187,0.038401,0.462914
-0.109922,0.109379,0.453873
-0.073111,0.168133,0.389298
-0.016569,0.205935,0.257696
0.031004,0.216131,0.078863
0.045603,0.196098,-0.100738
0.020866,0.149641,-0.22796
-0.030367,0.088474,-0.268504
-0.083485,0.030237,-0.225002
-0.113899,-0.019482,-0.136491
-0.107507,0.020405,-0.061252
-0.065454,0.045218,-0.048624
0.055547,0.058658,-0.113908
0.089386,0.058395,-0.230302
0.089703,0.049325,-0.339723
0.066029,0.040107,-0.380337
0.039447,0.038022,-0.315684
0.029946,0.044162,-0.149996
0.045379,0.052418,0.074971
0.077706,0.05474,0.301358
0.109562,0.048455,0.479746
0.125034,0.03995,0.582727
0.117769,0.04151,0.606755
0.093446,0.061173,0.565149
0.065438,0.094376,0.478843
0.047006,0.125827,0.36908
0.043971,0.138638,0.251305
0.05172,0.124604,0.130212
0.058987,0.088855,-0.140247
0.054607,0.044732,-0.283854
0.033042,-0.024248,-0.405805
-0.041231,-0.044144,-0.474987
-0.067163,-0.060889,-0.467106
-0.068055,-0.081177,-0.37612
-0.041858,-0.108656,-0.216878
0.039257,-0.141369,-0.022505
0.056519,-0.170776,0.160843
0.045882,-0.183617,0.285109
0.01352,-0.167725,0.319756
-0.02674,-0.119228,0.268714
-0.060146,-0.047306,0.171431
-0.076452,0.026855,0.086194
-0.072307,0.078872,0.059716
-0.051165,0.092355,0.101657
-0.021329,0.065959,0.181891
0.02581,0.013217,0.247402
0.029834,-0.04571,0.250713
0.017262,-0.094026,0.175691
0.01003,0.010683,0.010484
0.010499,0.011777,0.01121
0.010534,0.012394,0.011753
0.010286,0.012398,0.012063
0.011152,0.011674,0.012118
0.012232,0.010164,0.011931
0.012707,-0.010852,0.011534
0.012691,-0.013102,0.010957
0.01216,-0.01453,0.010233
0.011021,-0.015024,-0.010685
-0.010308,-0.0146,-0.012318
-0.010439,-0.013376,-0.013803
-0.010018,-0.011548,-0.015198
-0.010039,-0.010063,-0.016548
-0.011505,0.010516,-0.017851
-0.012011,0.011407,-0.019021
-0.011518,0.01188,-0.01989
-0.010087,0.011806,-0.02026
-0.010467,0.011068,-0.019987
0.011204,-0.011904,-0.01903
0.012376,-0.012943,-0.017459
0.013015,-0.01287,-0.015389
0.01289,-0.011708,-0.012935
0.011964,-0.010261,-0.010209
0.010381,0.011212,0.01048
-0.011867,0.013684,0.012377
-0.013136,0.015546,0.014164
-0.013103,0.016724,0.015661
-0.011781,0.017254,0.01666
-0.010648,0.017346,0.017002
-0.014037,0.017275,0.016566
-0.016833,0.017191,0.015252
-0.018654,0.016971,0.013046
-0.01943,0.016261,0.010094
-0.019406,0.014735,0.010264
-0.019011,0.012336,0.010196
-0.018645,-0.010151,-0.010979
-0.01851,-0.012946,-0.016092
-0.018552,-0.015057,-0.019996
-0.018518,-0.016157,-0.022237
-0.01808,-0.016179,-0.022564
-0.016981,-0.015199,-0.021091
-0.015163,-0.013383,-0.018375
-0.012772,-0.010982,-0.015321
-0.010015,0.010408,-0.01287
0.011522,0.010129,-0.011684
0.013661,0.010073,-0.012028
0.015516,-0.012655,-0.013793
0.016893,-0.01684,-0.016563
0.017666,-0.020638,-0.019737
0.017781,-0.023575,-0.022719
0.017261,-0.02539,-0.025083
0.016218,-0.026112,-0.026602
0.014851,-0.025995,-0.027193
0.01339,-0.025319,-0.026815
0.011995,-0.024226,-0.025438
0.0107,-0.022743,-0.023104
-0.01266,-0.020908,-0.019987
-0.015122,-0.018838,-0.016356
-0.0164,-0.01671,-0.012471
-0.016252,-0.014659,0.012726
-0.014767,-0.012721,0.01667
-0.012377,-0.010918,0.019694
0.010101,-0.010008,0.021463
0.011402,-0.011545,0.021783
0.012997,-0.012892,0.020617
0.014489,-0.013846,0.018115
0.015404,-0.014257,0.014683
0.015394,-0.014005,0.010969
0.014407,-0.012969,0.011198
0.012695,-0.011084,0.015714
0.010594,0.010778,0.020452
-0.010478,0.012154,0.02485
-0.010543,0.013071,0.028533
-0.010073,0.013455,0.031323
0.010083,0.013356,0.03321
0.010667,0.012775,0.034383
0.010585,0.011681,0.035213
-0.010512,0.01015,0.036088
-0.011868,-0.010226,0.037234
-0.012257,-0.010315,0.038667
-0.011705,0.010192,0.040243
-0.01049,0.011453,0.041735
-0.010163,0.01186,0.042864
-0.01059,0.011442,0.043268
-0.010509,0.010368,0.042507
-0.011232,-0.010763,0.040161
-0.011375,-0.011569,0.035967
-0.011074,-0.011592,0.029938
-0.010526,-0.01083,0.022424
-0.010391,-0.010973,0.014112
-0.012717,-0.01161,-0.011316
-0.014749,-0.011592,-0.014006
-0.016187,-0.011085,-0.015683
-0.016874,-0.010382,-0.01696
-0.016775,0.010717,-0.018484
-0.016032,0.012947,-0.020772
-0.014986,0.015064,-0.024056
-0.014023,0.01675,-0.028176
-0.013365,0.017801,-0.032595
-0.012934,0.018162,-0.036527
-0.012424,0.017858,-0.039167
-0.011579,0.016967,-0.039921
-0.010414,0.015627,-0.038526
-0.011318,0.014089,-0.035058
-0.011984,0.012681,-0.029824
-0.011792,0.011647,-0.023279
-0.010965,0.011014,-0.016057
0.010246,0.010637,-0.010481
0.010133,0.010313,-0.012665
-0.01006,-0.010228,-0.013835
-0.010654,-0.010226,-0.013547
-0.011349,-0.010036,-0.011604
-0.011767,0.011106,0.010136
-0.011539,0.012507,0.01215
-0.010562,0.013991,0.014055
0.010021,0.015342,0.016207
0.010811,0.016283,0.018822
0.011613,0.016637,0.021868
0.012314,0.016442,0.025021
0.012737,0.015865,0.027751
0.012696,0.01504,0.02947
0.012078,0.014009,0.029664
0.010928,0.012776,0.028041
-0.010027,0.011425,0.024672
-0.01016,0.010133,0.020018
-0.010073,-0.010829,0.014723
0.010373,-0.011828,-0.013237
0.01045,-0.012889,-0.016214
0.011492,-0.013902,-0.017906
0.013268,-0.014734,-0.017897
0.014752,-0.015324,-0.016008
0.01581,-0.015754,-0.012369
0.016332,-0.016209,0.012613
0.01617,-0.016766,0.018879
0.015154,-0.017287,0.023762
0.013257,-0.017578,0.026685
0.010719,-0.017591,0.02732
-0.010059,-0.017395,0.025554
-0.011463,-0.017051,0.021426
-0.012388,-0.016562,0.015172
-0.012883,-0.015918,-0.010541
-0.013064,-0.015156,-0.018815
-0.013059,-0.01435,-0.025591
-0.013005,-0.013498,-0.030306
-0.01302,-0.012454,-0.032765
-0.013143,-0.011056,-0.033169
-0.013286,0.010785,-0.032015
-0.013261,0.01205,-0.029948
-0.012903,0.012684,-0.027595
-0.012185,0.012764,-0.025426
-0.011188,0.012519,-0.02363
-0.01004,0.012164,-0.022032
0.010545,0.011769,-0.020145
0.010448,0.011324,-0.017419
-0.010471,0.010854,-0.013522
-0.010607,0.010421,0.012022
-0.010121,0.010041,0.013946
-0.010323,-0.010762,0.01427
-0.010971,-0.012444,0.013536
-0.011027,-0.014558,0.012441
-0.010376,-0.016764,0.011622
0.010332,-0.018615,0.011573
0.01104,-0.019832,0.012618
0.011136,-0.020354,0.014874
0.010616,-0.020244,0.018251
-0.010377,-0.019602,0.022533
-0.010552,-0.018564,0.027418
-0.010426,-0.017378,0.032442
-0.010001,-0.016411,0.036907
-0.010795,-0.015967,0.039967
-0.011875,-0.016073,0.040818
-0.012556,-0.016401,0.038914
-0.012756,-0.016386,0.034155
-0.012474,-0.015488,0.027003
-0.011717,-0.013443,0.018473
-0.01044,-0.010328,0.010726
0.010079,0.010018,0.013061
-0.010025,0.010322,0.013875
-0.010215,0.010704,0.013217
-0.010099,0.011264,0.011339
0.010374,0.012094,-0.01221
0.010584,0.013196,-0.01409
0.010206,0.014411,-0.014437
-0.010321,0.015484,-0.012853
-0.010724,0.016172,0.011243
-0.010852,0.016309,0.012392
-0.010527,0.015798,0.010278
0.010646,0.014583,-0.011497
0.011727,0.012665,-0.020204
0.01219,0.010181,-0.027533
0.012051,-0.010046,-0.032591
0.011438,-0.010162,-0.034941
0.010495,0.010006,-0.034629
0.010115,0.010895,-0.032102
0.010651,0.011527,-0.028078
0.010868,0.011731,-0.023375
0.010842,0.01149,-0.018736
0.010646,0.010886,-0.014653
0.01031,0.010002,-0.011291
-0.011538,0.01202,-0.010696
-0.013828,0.015177,-0.011684
-0.016499,0.018209,-0.012482
-0.019379,0.021,-0.012924
-0.022304,0.023428,-0.012937
-0.025221,0.025453,-0.012511
-0.028082,0.027088,-0.011661
-0.030742,0.028282,-0.010409
-0.033063,0.028823,-0.011477
-0.035,0.028398,-0.017238
-0.036485,0.026884,-0.023841
-0.037294,0.024473,-0.030962
-0.03712,0.021378,-0.03837
-0.035728,0.017552,-0.045868
-0.032997,0.012846,-0.053164
-0.0289,-0.014064,-0.059866
-0.023499,-0.017823,-0.065585
-0.016974,-0.020689,-0.070047
0.014543,-0.022477,-0.073105
0.023113,-0.02313,-0.074606
0.031415,-0.022743,-0.074265
0.038892,-0.021488,-0.071677
0.045277,-0.019593,-0.066433
0.050529,-0.017299,-0.05822
0.054542,-0.014764,-0.046862
0.057013,-0.011992,-0.032321
0.057566,0.011522,-0.014691
0.056045,0.014175,0.02848
0.052628,0.015768,0.052692
0.047551,0.015916,0.077338
0.040924,0.014386,0.101202
0.032998,0.010982,0.123077
0.024394,-0.010361,0.142006
0.015793,-0.019457,0.157401
-0.013795,-0.028131,0.168889
-0.018789,-0.035769,0.176134
-0.022189,-0.041861,0.17888
-0.024097,-0.045848,0.177101
-0.02477,-0.047395,0.171065
-0.024359,-0.046673,0.161245
-0.022951,-0.044168,0.148107
-0.02073,-0.040321,0.131999
-0.018003,-0.035409,0.113285
-0.015099,-0.02964,0.09243
-0.012242,-0.023329,0.069791
0.013168,-0.016934,0.045454
0.016296,-0.010878,0.019437
0.018603,0.01001,-0.035701
0.019709,0.016632,-0.062472
0.019582,0.023423,-0.086636
0.018624,0.029759,-0.106772
0.01745,0.035115,-0.121698
0.016569,0.038956,-0.130432
0.016189,0.040701,-0.132268
0.016158,0.039979,-0.126877
0.015987,0.036889,-0.114343
0.015021,0.031946,-0.095241
0.012779,0.025874,-0.070873
-0.011203,0.019465,-0.043348
-0.016141,0.013508,-0.015234
-0.020376,0.011007,0.011006
-0.023457,0.011732,0.033443
-0.024966,0.011763,0.05085
-0.024677,0.011346,0.062585
-0.022707,0.010989,0.06847
-0.019553,0.01104,0.068836
-0.015924,0.011415,0.064493
-0.012347,0.011647,0.056399
-0.014782,0.011227,0.045365
-0.019812,-0.0123,0.032142
-0.024072,-0.015722,0.017582
-0.027526,-0.019193,-0.012242
-0.030062,-0.022503,-0.026194
-0.031365,-0.025376,-0.038571
-0.030943,-0.02749,-0.048268
-0.028344,-0.028542,-0.053918
-0.023443,-0.028392,-0.054566
-0.01662,-0.027151,-0.050283
0.01359,-0.025118,-0.042165
0.019203,-0.022592,-0.032027
0.023597,-0.019698,-0.022167
0.026485,-0.016374,-0.015034
0.027606,-0.012622,-0.012579
0.02693,-0.013542,-0.015613
0.024727,-0.016234,-0.023606
0.021512,-0.017355,-0.034914
0.017961,-0.016814,-0.047305
0.014749,-0.014695,-0.058485
0.012326,-0.010936,-0.066421
0.010756,0.016919,-0.069597
0.010608,0.022293,-0.067333
0.012601,0.024766,-0.059958
0.01397,0.024094,-0.048614
0.01396,0.020612,-0.034839
0.012235,0.014961,-0.020141
-0.011388,-0.016345,0.021004
-0.012951,-0.023557,0.033383
-0.013626,-0.029497,0.045315
-0.013542,-0.033735,0.056643
-0.013003,-0.036035,0.066954
-0.012267,-0.036408,0.075702
-0.011325,-0.035001,0.082322
0.011138,-0.031911,0.086295
0.010085,-0.027076,0.08715
-0.013231,-0.02032,0.08441
-0.016162,-0.011568,0.077472
-0.01791,0.010578,0.065481
-0.018634,0.022472,0.047445
-0.018462,0.033606,0.022756
-0.017434,0.043089,-0.043485
-0.015607,0.050428,-0.080024
-0.013268,0.055684,-0.113782
-0.010985,0.059322,-0.140778
0.010305,0.061892,-0.157895
0.011865,0.063728,-0.163475
0.01394,0.064803,-0.157412
0.016008,0.064807,-0.140857
0.017581,0.06331,-0.11571
0.018407,0.059898,-0.084291
0.018472,0.054313,-0.049362
0.017884,0.046613,-0.014087
0.016781,0.03725,0.018486
0.015254,0.026925,0.046153
0.013291,0.016335,0.068009
0.010797,-0.012791,0.084322
-0.010357,-0.020698,0.095731
-0.015753,-0.027113,0.102388
-0.020692,-0.031661,0.10371
-0.0244,-0.034154,0.09882
-0.026242,-0.034771,0.087499
-0.025999,-0.034186,0.071087
-0.023886,-0.033473,0.052711
-0.020411,-0.033693,0.036659
-0.016216,-0.035435,0.026944
-0.01186,-0.038642,0.025781
0.014723,-0.042729,0.032788
0.020906,-0.046907,0.045147
0.025698,-0.050431,0.058748
0.028311,-0.052587,0.069647
0.028412,-0.05262,0.075137
0.026146,-0.04982,0.074142
0.022042,-0.043721,0.066825
0.016834,-0.034295,0.053854
0.011235,-0.022093,0.035798
-0.010772,0.01805,0.012995
-0.010645,0.027999,-0.013951
-0.014137,0.034898,-0.043485
-0.018137,0.038511,-0.072732
-0.02125,0.03875,-0.097733
-0.023551,0.035661,-0.114377
-0.025415,0.02955,-0.119495
-0.027186,0.021096,-0.111604
-0.028832,0.01128,-0.091175
-0.029884,-0.015361,-0.060444
-0.029682,-0.020608,-0.023055
-0.027846,-0.023866,0.016304
-0.024569,-0.025583,0.052346
-0.020424,-0.026077,0.079827
-0.015959,-0.025352,0.094336
-0.011423,-0.023229,0.093097
0.015765,-0.019698,0.075694
0.021194,-0.015208,0.044497
0.025433,-0.010642,-0.037673
0.028098,0.012332,-0.075483
0.029282,0.018649,-0.104132
0.029411,0.024001,-0.121747
0.028953,0.02754,-0.129259
0.028224,0.028619,-0.129276
0.027291,0.027075,-0.124428
0.025956,0.02339,-0.116091
0.023779,0.018522,-0.104239
0.020183,0.01348,-0.088143
0.014685,-0.011048,-0.067389
-0.011745,-0.011493,-0.042608
-0.021971,0.013677,-0.015441
-0.031895,0.01915,0.012015
-0.040719,0.023022,0.037907
-0.047559,0.025023,0.06102
-0.051754,0.025168,0.08061
-0.053155,0.023626,0.09596
-0.052178,0.020645,0.106092
-0.049481,0.016616,0.109867
-0.045588,0.01217,0.106549
-0.040772,0.010417,0.096381
-0.035117,0.014326,0.080709
-0.028616,0.01851,0.061667
-0.021255,0.022569,0.041573
-0.013063,0.025883,0.022328
0.015556,0.027587,-0.021809
0.025822,0.026819,-0.030941
0.035719,0.023262,-0.036611
0.044449,0.017466,-0.038523
0.051105,0.010556,-0.036977
0.05495,-0.01346,-0.032922
0.055621,-0.017945,-0.027319
0.053134,-0.021619,-0.020382
0.0478,-0.024259,-0.011363
0.040178,-0.025715,0.017311
0.031074,-0.025967,0.036768
0.021464,-0.02523,0.056547
-0.010021,-0.012134,-0.011594
-0.010617,-0.011971,-0.012347
0.010725,-0.010108,-0.01047
0.012973,-0.010109,-0.010451
0.013499,-0.010908,-0.012303
0.011785,-0.011241,-0.01319
-0.011098,-0.010045,-0.010243
-0.01168,0.010761,0.010768
-0.010096,0.011621,0.012231
0.010679,0.010061,-0.012362
0.01297,-0.01003,-0.011232
